day indoor mobility,day,uid
0.021587197,125,u16
0.022005472,126,u16
0.226158272,127,u16
0.038385746,128,u16
0.10126827,129,u16
0.10336245,130,u16
0.116588001,131,u16
0.016126668,132,u16
0.042752967,133,u16
0.00918091,134,u16
0.043992817,135,u16
0.017378352,136,u16
0.034755394,137,u16
0.039901049,138,u16
0.057029058,139,u16
0.053918495,140,u16
0,141,u16
0.055851708,142,u16
0.005165039,143,u16
0.012299566,144,u16
0.044404332,145,u16
0.011701361,146,u16
0.10857755,147,u16
0.049167664,148,u16
0.002451231,87,u47
0.183735466,88,u47
0.002268386,90,u47
0.007502869,91,u47
0.099573257,93,u47
0.037550271,94,u47
0.035746771,95,u47
0.151765829,98,u47
0.03571133,101,u47
0.012402251,102,u47
2.55E-05,103,u47
0.116243371,104,u47
0.031376975,105,u47
0.016765331,106,u47
0.01962079,107,u47
0.009313688,108,u47
0.027121298,109,u47
0.024994793,110,u47
0.014253383,111,u47
0.050668374,112,u47
0.017567509,113,u47
0.082104953,114,u47
0.032262951,117,u47
0.027840612,119,u47
0.012687887,120,u47
0,122,u47
0.050553575,123,u47
0.004022526,125,u47
0,135,u47
0.034089516,138,u47
0.065424637,139,u47
0.215701155,140,u47
0.084281217,141,u47
0.168683511,142,u47
0.228071923,143,u47
0.255127227,144,u47
0.043951065,145,u47
0.00345882,146,u47
0.118042651,147,u47
0.11274195,148,u47
0.230369844,149,u47
0.035586673,86,u05
0.030880382,87,u05
0.046308725,88,u05
0.102567054,89,u05
0.072763837,91,u05
0.026854821,92,u05
0.037349031,93,u05
0.047446791,94,u05
0.035786883,95,u05
0.027321387,96,u05
0.001925806,97,u05
0.091652661,98,u05
0.102849991,99,u05
0.170129361,100,u05
0.105640581,101,u05
0.023991103,102,u05
0.180305755,103,u05
0.074934268,104,u05
0.030042522,105,u05
0,106,u05
0.030796219,107,u05
0.042952771,108,u05
0.131985274,109,u05
0.031880549,110,u05
0.038524387,111,u05
0.016966778,112,u05
0.018454898,113,u05
0.047360867,114,u05
0.056613302,115,u05
0.083300895,116,u05
0.012854728,117,u05
0.017624371,118,u05
0.02037148,119,u05
0,120,u05
0.006696035,121,u05
0.007260827,122,u05
0.038782219,123,u05
0,124,u05
0.006076701,125,u05
0.042171571,126,u05
0.055385807,128,u05
0.001272314,129,u05
0.017885255,130,u05
0.023475082,131,u05
0.013208763,132,u05
0.004947823,133,u05
0.014558574,134,u05
0.033598585,135,u05
0.007911063,136,u05
0,137,u05
0.034754432,138,u05
0.01368665,139,u05
0.055958499,140,u05
0.076475311,141,u05
0.037026659,142,u05
0.043737495,143,u05
0.064535956,144,u05
0.017087379,147,u05
0.066913375,148,u05
0,86,u45
0.109584183,92,u45
0.0557392,93,u45
0.085027627,94,u45
0.097792832,95,u45
0.240429819,96,u45
0.080930381,98,u45
0.093160157,99,u45
0.001856641,100,u45
0.115459089,101,u45
0.057160978,102,u45
0.115743123,103,u45
0.036596304,104,u45
0.000127275,105,u45
0.122763004,107,u45
0.073736679,108,u45
0.158098545,109,u45
0.037989648,111,u45
0.01245977,112,u45
0.142114546,113,u45
0,117,u45
0.000807392,118,u45
0.02608947,119,u45
0.168460631,120,u45
0,124,u45
0.033330934,125,u45
0.277840754,126,u45
0.061351728,127,u45
0.052765162,128,u45
0,129,u45
0.215791354,130,u45
0.030461858,131,u45
0.008631888,132,u45
0.039880129,133,u45
0.066430738,134,u45
0.041804249,135,u45
0.083055092,137,u45
0,139,u45
0.102935421,140,u45
0.032762572,141,u45
0.020133517,144,u45
0.042931669,145,u45
0,146,u45
0.01354416,147,u45
0.04201995,148,u45
0.114054419,86,u17
0.053527981,87,u17
0.022438781,88,u17
0.000683901,89,u17
0,90,u17
0.043364614,91,u17
0.017688092,92,u17
0.070201328,93,u17
0.057788835,94,u17
0.047196966,95,u17
0.030650354,96,u17
0.008801655,97,u17
0.025667307,98,u17
0,99,u17
0.051813051,100,u17
0.069034141,101,u17
0.015243416,102,u17
0,103,u17
0.021304981,104,u17
0.043898477,105,u17
0.001047175,106,u17
0.053189745,107,u17
0.035316285,108,u17
0.047992255,109,u17
0.005090786,110,u17
0.010998388,111,u17
0.027579477,112,u17
0.035597974,113,u17
0.032931453,114,u17
0.082689003,115,u17
0.088276234,116,u17
0.037895633,117,u17
0,118,u17
0.096802473,119,u17
0.008412971,120,u17
0.066358265,121,u17
0.051988109,122,u17
0.026521656,123,u17
0,124,u17
0.002541717,125,u17
0.11007759,126,u17
0.037234507,127,u17
0.027914059,128,u17
0.186250281,129,u17
0.008486276,131,u17
0.020501548,132,u17
0.086124862,133,u17
0.026433216,134,u17
0.044180052,135,u17
0,136,u17
0.045674152,137,u17
0,138,u17
0,139,u17
0.047001153,140,u17
0.022309651,141,u17
0.078519121,142,u17
0.055831503,143,u17
0.076323676,144,u17
0.011973714,145,u17
0,146,u17
0,147,u17
0.042493685,148,u17
0.106711551,149,u17
0,150,u17
0,151,u17
0,86,u49
0.038053458,87,u49
0.11501117,88,u49
0.034761999,89,u49
0.113438542,90,u49
0.026020163,91,u49
0.061475588,92,u49
0.057933579,93,u49
0.018798529,94,u49
0.126249167,95,u49
0.069700095,96,u49
0.524404484,97,u49
0.040833171,98,u49
0.07052322,99,u49
0.061090399,100,u49
0.071078431,101,u49
0.072741359,102,u49
0.388722837,103,u49
0.082303087,104,u49
0.073779931,105,u49
0.026508027,106,u49
0.060400756,107,u49
0.029248875,108,u49
0.066895611,109,u49
0.018342078,110,u49
0.060454267,111,u49
0.042526155,112,u49
0.034037053,113,u49
0.082199824,114,u49
0.084914401,115,u49
0.064951936,116,u49
0.029271775,117,u49
0.036981157,118,u49
0.102713264,119,u49
0.049079755,120,u49
0.045354456,121,u49
0.084926073,122,u49
0.10621441,123,u49
0.010040161,124,u49
0.127325124,125,u49
0.057949598,126,u49
0.090165403,127,u49
0.072295248,132,u49
0.009026147,133,u49
0.019335995,134,u49
0.018397124,135,u49
0.010779436,136,u49
0.019201379,137,u49
0.000183453,138,u49
0.017839792,139,u49
0.012617942,140,u49
0.023125194,141,u49
0.039227895,142,u49
0.02164892,143,u49
0.011356891,144,u49
0.014626142,145,u49
0.008428733,146,u49
0.042407584,147,u49
0.011537053,148,u49
0.013571457,149,u49
0.013813397,150,u49
0.029839807,151,u49
0.030957151,86,u09
0.065067354,87,u09
0.252028899,88,u09
0.394915254,89,u09
0.777488614,90,u09
0.072223367,91,u09
0.057886425,92,u09
0.041696247,93,u09
0.05056322,94,u09
0.090173256,95,u09
0.062096885,96,u09
0.126062925,97,u09
0.13478999,98,u09
0.106757032,99,u09
0.028509679,100,u09
0.07552957,101,u09
0.094517185,102,u09
0.092106467,103,u09
0.052489684,104,u09
0.035783366,105,u09
0.031681254,106,u09
0.077264914,107,u09
0.170151406,108,u09
0.13400077,109,u09
0.240265586,110,u09
0.241111201,111,u09
0.034490482,112,u09
0.049110015,113,u09
0.053121299,114,u09
0.116542699,115,u09
0.118375345,116,u09
0.152682152,117,u09
0.170519587,118,u09
0.079612232,119,u09
0.057288458,120,u09
0.063453576,121,u09
0.038587595,122,u09
0.066942272,123,u09
0.022717049,124,u09
0.031543996,125,u09
0.087266532,126,u09
0.017532557,127,u09
0.071853893,128,u09
0.140000816,129,u09
0.13556452,130,u09
0.048096526,131,u09
0.058390706,132,u09
0.044727513,133,u09
0.0726773,134,u09
0.121057076,135,u09
0.09080799,136,u09
0.058617673,137,u09
0.197762769,138,u09
0.108075601,139,u09
0.041265225,140,u09
0.045367199,141,u09
0.064197842,142,u09
0.036108795,143,u09
0.035553027,144,u09
0.038194114,145,u09
0.201717844,146,u09
0.098864939,147,u09
0,148,u09
0.111319501,149,u09
0.036979628,151,u09
0.056403451,86,u32
0.044691009,87,u32
0.047587341,88,u32
0.062591475,89,u32
0.143882044,90,u32
0.052244965,91,u32
0.083035535,92,u32
0.065358121,93,u32
0.038814041,94,u32
0.053699643,95,u32
0.055413322,96,u32
0,97,u32
0.046956447,98,u32
0.019416188,99,u32
0.076794249,100,u32
0.068519823,101,u32
0.080444281,102,u32
0.07922147,103,u32
0.016887187,107,u32
0.055203046,108,u32
0.076685916,109,u32
0.10698434,110,u32
0.045059505,111,u32
0.032880821,112,u32
0.062966481,113,u32
0.185323122,114,u32
0.054138973,115,u32
0.071846248,116,u32
0.10316676,117,u32
0.032608311,118,u32
0.094830488,119,u32
0.051939404,120,u32
0.109608353,121,u32
0.048863935,122,u32
0.077158103,123,u32
0.152210481,126,u32
0.05660153,127,u32
0.048265767,128,u32
0.069070735,129,u32
0.085814433,130,u32
0.264485344,131,u32
0.106804734,132,u32
0.038326213,133,u32
0.074209143,134,u32
0.108702022,135,u32
0.233326677,136,u32
0.504211541,137,u32
0.506557196,138,u32
0.061535244,139,u32
0.038352323,140,u32
0.038676439,141,u32
0.067051428,142,u32
0.292730997,143,u32
0.117237758,144,u32
0.175339989,145,u32
0.398850968,146,u32
0.111090902,147,u32
0.18017024,148,u32
0.038945247,149,u32
0.01854938,150,u32
0.10136539,151,u32
0,86,u36
0,87,u36
0.003615223,88,u36
0.154759845,89,u36
0.099467936,90,u36
0.090653054,91,u36
0.099939692,92,u36
0.073104731,93,u36
0.066954851,94,u36
0.055655375,95,u36
0.039197812,96,u36
0.083626198,97,u36
0.168148047,98,u36
0.011502465,99,u36
0.026327073,100,u36
0.029459067,101,u36
0.016230229,102,u36
0.045648277,103,u36
0.246850733,104,u36
0.022256422,105,u36
0.046916472,106,u36
0.039006811,107,u36
0.157763048,108,u36
0.143494424,109,u36
0.267162261,110,u36
0.20769873,111,u36
0.289973014,112,u36
0.439515005,113,u36
0.177520951,114,u36
0.072115598,115,u36
0.000368528,116,u36
0.027161149,117,u36
0.122949199,118,u36
0,119,u36
0.003918759,120,u36
0.202009396,121,u36
0.167032021,122,u36
0.076671791,123,u36
0.426020205,124,u36
0.095132325,125,u36
0.106129744,126,u36
0.149565972,127,u36
0.124495367,128,u36
0.06981409,129,u36
0.029609446,130,u36
0.131580238,131,u36
0.152956849,132,u36
0.07137563,133,u36
0.057563331,134,u36
0.034151314,135,u36
0.178993042,136,u36
0.05494829,137,u36
0.031611671,139,u36
0.033231196,140,u36
0.036206775,141,u36
0.023178102,142,u36
0.05477314,143,u36
0.202247669,144,u36
0.016501202,145,u36
0.39742196,146,u36
0.086894949,147,u36
0,148,u36
0.051662623,149,u36
0.144297155,150,u36
0.113339825,151,u36
0.095314397,86,u04
0.169156627,87,u04
0.333820606,88,u04
0.196543866,89,u04
0.223722565,90,u04
0.133261318,91,u04
0.166641441,92,u04
0.097318145,93,u04
0.183822032,94,u04
0.175589391,95,u04
0.390423573,96,u04
0.054239878,97,u04
0.077385835,98,u04
0.136156923,99,u04
0.269338505,100,u04
0.137774295,101,u04
0.145494202,102,u04
0.181197625,103,u04
0.095306686,104,u04
0.112038038,105,u04
0.128665294,106,u04
0.133550028,107,u04
0.121611755,108,u04
0.046408089,109,u04
0.189596966,110,u04
0.070935481,111,u04
0.099509035,112,u04
0.075454294,113,u04
0.163693289,114,u04
0.151859594,115,u04
0.175288585,116,u04
0.09587095,117,u04
0.151490877,118,u04
0.106134372,119,u04
0.031553843,120,u04
0.119006355,121,u04
0.099722279,122,u04
0.620739517,125,u04
0.055361944,126,u04
0.103949094,127,u04
0.082544257,128,u04
0.149001201,129,u04
0.072462419,130,u04
0.154151177,131,u04
0.140393356,132,u04
0.10724347,133,u04
0.149726349,134,u04
0.109248473,135,u04
0.133330123,136,u04
0.197317919,137,u04
0.047832823,138,u04
0.127184875,139,u04
0.100700623,140,u04
0.064210631,141,u04
0.073734479,142,u04
0.018244099,86,u58
0.022166083,87,u58
0.010544124,88,u58
0.107858183,89,u58
0.007984338,90,u58
0.09487935,91,u58
0.08355218,92,u58
0.070061902,93,u58
0.069376103,94,u58
0.02736399,95,u58
0.062932977,96,u58
0.102442069,97,u58
0.021870343,98,u58
0.087447564,99,u58
0.289382089,100,u58
0.322211982,101,u58
0.039924478,102,u58
0.066136869,103,u58
0.037072193,104,u58
0.086133833,105,u58
0.025217298,106,u58
0.088013345,107,u58
0.047711371,108,u58
0.08987937,109,u58
0.096946994,110,u58
0.049593115,111,u58
0.017295026,112,u58
0.182390461,113,u58
0.059744909,114,u58
0.089006719,115,u58
0.018852955,116,u58
0.069112842,117,u58
0.000601074,118,u58
0.016135598,119,u58
0.05182851,120,u58
0.02103941,121,u58
0.093303325,122,u58
0.081797911,123,u58
0,125,u58
0.117839857,126,u58
0.036190476,127,u58
0.053985154,128,u58
0.141260504,129,u58
0.015702175,130,u58
0,131,u58
0.017047769,132,u58
0.022672745,133,u58
0.126260092,134,u58
0,135,u58
0.175098988,136,u58
0.07156272,137,u58
0.169463978,138,u58
0,139,u58
0.000218063,140,u58
0.051831529,141,u58
0,142,u58
0.155932595,143,u58
0,144,u58
0,145,u58
0,146,u58
0.112875303,147,u58
0.110095338,148,u58
0.148684099,86,u59
0.100774596,87,u59
0.110600314,88,u59
0.044685705,89,u59
0.038032752,90,u59
0.183792729,91,u59
0.084249581,92,u59
0.183339709,93,u59
0.123826685,94,u59
0.024554172,95,u59
0.030014461,96,u59
0.092626928,97,u59
0.145969086,98,u59
0.107581464,99,u59
0.289082157,100,u59
0.121524811,101,u59
0.092395868,102,u59
0.025852755,103,u59
0.146707327,104,u59
0.074718692,105,u59
0.189603498,106,u59
0.056483843,107,u59
0.039123347,108,u59
0.252929778,109,u59
0.035390433,110,u59
0.109249151,111,u59
0.129757785,112,u59
0.087563872,113,u59
0.054711246,114,u59
0.250031941,115,u59
0.153619866,116,u59
0.010407321,117,u59
0.305272618,118,u59
0.116727507,119,u59
0.083333333,120,u59
0.201428018,121,u59
0.128159757,122,u59
0.045015783,123,u59
0.024418293,124,u59
0.042945582,125,u59
0.032364975,126,u59
0.143305576,127,u59
0.11079662,128,u59
0.185592796,129,u59
0.213074532,130,u59
0.061608509,132,u59
0.169423398,133,u59
0.152437145,135,u59
0.084707784,136,u59
0.130345885,137,u59
0.057193606,138,u59
0.07596832,139,u59
0.20459307,140,u59
0.093936492,141,u59
0.089507892,142,u59
0.114657766,143,u59
0.096165911,144,u59
0.084453049,145,u59
0.151067937,146,u59
0.164715335,147,u59
0.174926141,148,u59
0.080311206,149,u59
0.165606464,150,u59
0.29036041,151,u59
0.02868401,86,u15
0,87,u15
0.05361878,88,u15
0.012847563,89,u15
0.012135611,90,u15
0.017491351,91,u15
0.048510912,93,u15
0.013976719,95,u15
0.028037383,96,u15
0.171240395,97,u15
0.033663897,98,u15
0.065966539,99,u15
0.023021836,100,u15
0.00347717,102,u15
0.063031393,103,u15
0.004855,104,u15
0.021190617,105,u15
0.046632124,106,u15
0.05469978,107,u15
0.033618863,108,u15
0.015763985,109,u15
0.302684441,110,u15
0.035953909,111,u15
0.047266515,112,u15
0.030760017,113,u15
0.043020904,115,u15
0.028054213,118,u15
0.026348871,119,u15
0.088094605,120,u15
0.032386251,125,u15
0.110993352,126,u15
0.010013139,128,u15
0.041373509,130,u15
0.074544846,133,u15
0.015989825,134,u15
0.03103682,135,u15
0.157394844,145,u15
0,147,u15
0.005276873,148,u15
0.038355788,149,u15
0.071209801,86,u33
0.092863392,87,u33
0.084358752,88,u33
0.09600729,89,u33
0.097293735,90,u33
0.095349517,91,u33
0,92,u33
0.046218829,93,u33
0.045562078,94,u33
0.06993785,95,u33
0.007652955,96,u33
0.016886274,97,u33
0.080169312,98,u33
0.00353708,99,u33
0.044790193,100,u33
0.05476472,101,u33
0.047712652,102,u33
0.00889345,103,u33
0.001507808,104,u33
0.043713798,105,u33
0,106,u33
0.052228202,107,u33
0.041593877,108,u33
0.096270352,109,u33
0.001370226,110,u33
0.018037567,111,u33
0.009308829,112,u33
0.001391416,113,u33
0.045917148,114,u33
0.000444247,115,u33
0.069367346,116,u33
0.186169453,117,u33
0.067204758,118,u33
0.033106677,119,u33
0.064953313,120,u33
0.008597911,121,u33
0.010425892,122,u33
0.050663934,123,u33
0.06726874,124,u33
0.095830193,125,u33
0.061256396,126,u33
0.020044928,127,u33
0.02268088,128,u33
0.01715138,129,u33
0.229328694,130,u33
0.165039295,131,u33
0.371496136,132,u33
0.050237969,133,u33
0.00249456,134,u33
0.001095233,135,u33
0.044479213,136,u33
0,137,u33
0.037629007,142,u33
0,88,u13
0.009952855,91,u13
0.041790703,92,u13
0.005224826,93,u13
0.121295896,94,u13
0.046489419,95,u13
0.023492975,96,u13
0.010045386,97,u13
0.024216524,99,u13
0.035412978,100,u13
0.005455398,101,u13
0.0514532,102,u13
0.034296619,103,u13
0.047996977,104,u13
0.026022305,105,u13
0.093516925,106,u13
0.034720351,107,u13
0.091910479,108,u13
0.006922733,109,u13
0.042386522,110,u13
0.008308751,111,u13
0.062592566,112,u13
0.069829087,113,u13
0.074616853,114,u13
0.026679203,115,u13
0.082323477,116,u13
0.001380516,117,u13
0.061342456,118,u13
0,119,u13
0,120,u13
0.021585871,121,u13
0,122,u13
0.037839527,124,u13
0.02124664,125,u13
0.103262021,126,u13
0.016780078,130,u13
0.014478654,131,u13
0.508826031,132,u13
0.073551227,133,u13
0.120189117,134,u13
0.06530551,135,u13
0.176512287,136,u13
0.030914182,137,u13
0.038524497,139,u13
0.001908047,140,u13
0.053394229,141,u13
0.02883897,142,u13
0.00040361,143,u13
0.251916577,144,u13
0.051791531,145,u13
0.31399251,146,u13
0.163499604,147,u13
0.008581173,148,u13
0.007552134,149,u13
0.008379479,86,u31
0.082080789,87,u31
0.040998164,88,u31
0.082732977,89,u31
0.024283682,90,u31
0.01140466,91,u31
0.106900291,92,u31
0.050014209,93,u31
0.084039719,94,u31
0.142911408,95,u31
0.103896104,96,u31
0.041571725,97,u31
0.152199628,98,u31
0.119488818,99,u31
0.025388361,100,u31
0.159992985,101,u31
0.030363856,102,u31
0.284319152,103,u31
0.023226081,104,u31
0.068897043,105,u31
0.111393753,106,u31
0.067833511,107,u31
0.043956044,108,u31
0.039906769,109,u31
0.009367776,110,u31
0.138034759,111,u31
0.177065838,112,u31
0.000732518,114,u31
0.145057049,115,u31
0.008555654,116,u31
0.003408557,118,u31
0.076587352,119,u31
0.064213149,120,u31
0.055446982,121,u31
0.053186504,122,u31
0.004432173,123,u31
7.18E-05,124,u31
0.010502966,125,u31
0.043196044,126,u31
0.188768756,127,u31
0.228764875,128,u31
0.189614007,129,u31
0.264412382,130,u31
0.031721571,131,u31
0.052578558,132,u31
0.272437212,133,u31
0.060857643,134,u31
0.04914053,135,u31
0.150256208,136,u31
0,137,u31
0.045593434,138,u31
0.10540776,139,u31
0.274722276,140,u31
0.114601841,141,u31
0.096767509,142,u31
0.108846732,143,u31
0.212311773,145,u31
0.078545656,146,u31
0.145671061,147,u31
0.394724718,148,u31
