average indoor mobility,day,uid
0.021255197466188324,121,u27
0.036913131313131314,122,u27
0.0477692581448769,123,u27
0.00010687871403531273,124,u27
2.9502006136417275e-05,125,u27
0.017499556973241185,126,u27
0.039892191543774214,127,u27
0.013678049391217252,128,u27
0.004487092030863917,129,u27
0.02279616830362556,130,u27
0.02534814583007354,131,u27
2.956961426438192e-05,132,u27
0.003937622508629812,133,u27
0.043243243243243246,134,u27
0.014751565163366415,135,u27
0.0017180059075290856,136,u27
0.009487554040694672,137,u27
0.02414541102550677,138,u27
0.00031212377937307707,139,u27
0.0316785010154316,140,u27
0.011442081758344401,141,u27
0.021304868432580823,142,u27
0.0,143,u27
0.003403500743622011,144,u27
0.0030996587244434704,145,u27
0.024066097234677526,146,u27
0.03601589667163438,147,u27
0.025209952123067262,148,u27
0.019295461758172008,149,u27
0.00081602791378243,150,u27
0.03741545546121744,151,u27
0.010502721741914826,86,u03
0.009612698412698413,87,u03
0.019765319426336376,88,u03
0.0,89,u03
0.0,90,u03
0.018448681590538828,91,u03
0.0,92,u03
0.02430004491690373,93,u03
0.0,94,u03
0.008089636193183536,95,u03
0.034198698194609384,96,u03
0.0,97,u03
0.02727406752174554,98,u03
0.0,99,u03
0.015030593242883746,100,u03
0.0,101,u03
0.0,102,u03
0.012911168634383484,103,u03
0.00012481667550784785,104,u03
0.025620876269552968,105,u03
0.0,106,u03
0.03864924950997803,107,u03
0.010034846857232688,108,u03
0.0,109,u03
0.0,110,u03
0.01054725070505192,111,u03
0.007953159307148084,112,u03
0.056575496440614464,113,u03
0.0,114,u03
0.027923441689672025,115,u03
0.039100919392773145,116,u03
0.0,117,u03
0.014293415703815949,118,u03
0.022897786651276692,119,u03
0.03864373783257625,120,u03
0.0,121,u03
0.0,122,u03
0.0,123,u03
0.0,124,u03
0.003577736515556361,125,u03
0.01890425080346856,126,u03
0.008899629821431996,127,u03
0.0,128,u03
0.0,129,u03
0.0,130,u03
0.0,131,u03
7.528306432185015e-05,132,u03
0.011919236212154433,133,u03
0.0,134,u03
0.008692020972207186,135,u03
0.0,136,u03
0.16636259977194984,141,u03
0.0,86,u35
0.028529839883551674,87,u35
0.031124341510551417,88,u35
0.04236893429977003,89,u35
0.0,90,u35
0.005664015425403712,91,u35
0.06673199412052916,92,u35
0.029396371249127706,93,u35
0.03916768665850673,94,u35
0.06468242957077973,95,u35
0.001974309600994467,96,u35
0.0,97,u35
0.05426393072289157,98,u35
0.10206670027154913,99,u35
0.04395419074922961,100,u35
0.08138955568639884,101,u35
0.021724984471590405,102,u35
0.008687214084376877,103,u35
0.013363555456669262,104,u35
0.019214901862732843,105,u35
0.12590770519043817,106,u35
0.09710582478788195,107,u35
0.08617995975002649,108,u35
0.045385124815851004,109,u35
0.0,110,u35
0.1345813505328981,111,u35
0.028759691842750627,112,u35
0.11850262279446828,113,u35
0.06550380404527742,114,u35
0.0,115,u35
0.0,116,u35
0.01657004023601702,117,u35
0.04030774153977439,118,u35
0.06438813485113835,119,u35
0.0,120,u35
0.09975279546065861,121,u35
0.014940716880268658,122,u35
0.0,123,u35
0.042684642738366294,124,u35
0.0028439294067616415,125,u35
0.043392312725349075,126,u35
0.036435638319007195,127,u35
0.0,128,u35
0.0,129,u35
0.031678788917096266,130,u35
0.025130830650536794,131,u35
0.03549195569569084,132,u35
0.0025949722412825153,133,u35
0.0033674303265984725,134,u35
0.015884567920767017,135,u35
0.0,136,u35
0.0,137,u35
0.0,138,u35
0.026256455014910175,139,u35
0.015852639121089085,140,u35
0.0,141,u35
0.0,142,u35
0.0,143,u35
0.026711934791453302,144,u35
0.0038749113136495117,145,u35
0.0,146,u35
0.02723998199009455,147,u35
0.031369731800766285,148,u35
0.025224597813218192,149,u35
0.021751945295920772,150,u35
0.06623797871735049,151,u35
0.02668856860251519,86,u34
0.05236284339015504,87,u34
0.05705993921528302,88,u34
0.12693347059580493,90,u34
0.04112661425502278,91,u34
0.040237241309389535,92,u34
0.07080792271574289,93,u34
0.2095228350216583,94,u34
0.03656466958086912,95,u34
0.19094234764763615,96,u34
0.6953230148048453,97,u34
0.107712,98,u34
0.03224738378801409,99,u34
0.04215126141653209,101,u34
0.023138051810732224,102,u34
0.09718591419344917,103,u34
0.10410059221420753,105,u34
0.00013662602042559006,106,u34
0.05998020455295282,107,u34
0.03797675074602491,108,u34
0.0390822106916742,109,u34
0.0119197254508735,110,u34
0.0,111,u34
0.003482184264928981,112,u34
0.02355740948713835,113,u34
0.08363530946513988,114,u34
0.009382357014263952,117,u34
0.037101338977810545,118,u34
0.03078533275588278,119,u34
0.0,120,u34
0.08933518005540166,126,u34
0.11849835219945551,127,u34
0.014053693266093148,128,u34
0.012933951623010403,130,u34
0.026400822501285157,131,u34
0.05003730647267301,132,u34
0.012168263407113755,133,u34
0.11964451134784622,134,u34
0.7559449311639549,135,u34
0.021522646964343077,139,u34
0.061392865809269594,140,u34
0.09887505624718763,86,u30
0.1171966549483328,87,u30
0.10403083805263408,88,u30
0.17008228942816708,89,u30
0.12524366471734893,90,u30
0.054059853513389794,91,u30
0.09004940400432455,92,u30
0.06403444997483362,93,u30
0.03579856194997363,94,u30
0.05158209439807362,95,u30
0.544852837628503,96,u30
0.07826694619147449,97,u30
0.02404505314679129,98,u30
0.09978970558782295,99,u30
0.04997411030409897,100,u30
0.04254722798363137,101,u30
0.06006510712393065,102,u30
0.32640578299854034,103,u30
0.033434407915735716,104,u30
0.027074420643678855,105,u30
0.03274848995356864,106,u30
0.02808204467353952,107,u30
0.029765996645310308,108,u30
0.05456685043685721,109,u30
0.0531350908477517,110,u30
0.47758597254315616,111,u30
0.020452283190245116,112,u30
0.03980955967399198,113,u30
0.033208031212698864,114,u30
0.05429911257531238,115,u30
0.09082524485045457,116,u30
0.049066747099109326,117,u30
0.041411402363496365,118,u30
0.05599386368617138,119,u30
0.014497533770108394,120,u30
0.024040568459275026,121,u30
0.026957562150105613,122,u30
0.04389894841640222,123,u30
0.02490092154896624,124,u30
0.037650188021645416,125,u30
0.04378612163662112,126,u30
0.04158426719402329,127,u30
0.05852632276447007,128,u30
0.061399305139571106,129,u30
0.03425162759372695,130,u30
0.2253393665158371,131,u30
0.06060977102975389,132,u30
0.0182133135362534,133,u30
0.026388947687791937,134,u30
0.014401359631468312,135,u30
0.01075923670320747,136,u30
0.07178133514986376,139,u30
0.013947714327442675,140,u30
0.018856855514582636,141,u30
0.08247921744065703,142,u30
0.03042398224966236,143,u30
0.027861919604313914,144,u30
0.026062539885130822,145,u30
0.007584901195124837,146,u30
0.004112789129075774,147,u30
0.04805479956349676,148,u30
0.0698490922554452,149,u30
0.024146382896109885,150,u30
0.018202008497489378,151,u30
0.04619594295060917,86,u08
0.04529537689439585,87,u08
0.031087298704443638,88,u08
0.03528327959465684,89,u08
0.022091642746577298,90,u08
0.09251464265919679,91,u08
0.03492238662929995,92,u08
0.08282705548805185,93,u08
0.026605619843939752,94,u08
0.0790782646074488,95,u08
0.08357094871986266,96,u08
0.016864240470986166,97,u08
0.06381485557522688,98,u08
0.041926264647042015,99,u08
0.040379022944524064,100,u08
0.0326088421166103,101,u08
0.016385215327229568,102,u08
0.015536564864107594,103,u08
0.05344626559631183,104,u08
0.049977696187763786,105,u08
0.043351075215114374,106,u08
0.0400545755774291,107,u08
0.05369664844569599,108,u08
0.0677810151817206,109,u08
0.041658263950908936,110,u08
0.039440643560634536,111,u08
0.03730379085686011,112,u08
0.02019315188762072,113,u08
0.04235148121960722,114,u08
0.06529860293741364,115,u08
0.055183699749165004,116,u08
0.03087800701521805,117,u08
0.01486083284085504,118,u08
0.06788397446760436,119,u08
0.07338252623309578,120,u08
0.08195838433292534,121,u08
0.02639332697016226,122,u08
0.050055325034578144,123,u08
0.03878026958447616,124,u08
0.08145798505436724,125,u08
0.08897220318117595,126,u08
0.05701493834852283,127,u08
0.06095068611230831,128,u08
0.048104736445266985,129,u08
0.10509080083358142,130,u08
0.036799957147065916,131,u08
0.043270908456438294,132,u08
0.02315297995056303,133,u08
0.03616378695770522,134,u08
0.1023044260920946,135,u08
0.0481971523678984,136,u08
0.03833915515266366,137,u08
0.02853948368046099,138,u08
0.036518392628902906,139,u08
0.023924747818553128,140,u08
0.05355093392526075,141,u08
0.038525390006209685,142,u08
0.03923334654321432,143,u08
0.01731638763289747,144,u08
0.02442122069816387,145,u08
0.07440755820022966,146,u08
0.043463707927849746,147,u08
0.04384660392998196,148,u08
0.002230603885306404,149,u08
0.17229227147334517,86,u00
0.1257357168277259,87,u00
0.11215295327395995,88,u00
0.11709707257318568,89,u00
0.16884194024681456,90,u00
0.08584335383129006,91,u00
0.11577265947076026,92,u00
0.06308492201039861,93,u00
0.10919214483379455,94,u00
0.05272938684827973,95,u00
0.2390558414964857,96,u00
0.07838003606836512,97,u00
0.22996146435452794,98,u00
0.05799048814554198,99,u00
0.0531679334947622,100,u00
0.07764007498437825,101,u00
0.04379402325678323,102,u00
0.012813313594364184,103,u00
0.09837128378825366,104,u00
0.04812224812224812,105,u00
0.05869871629711584,106,u00
0.06969970328989555,107,u00
0.04094232539114429,108,u00
0.25057741752734564,109,u00
0.07494205511202678,110,u00
0.06666017733571669,111,u00
0.08053390491036633,112,u00
0.03470971544582337,113,u00
0.07122507122507123,115,u00
0.03911117513595275,116,u00
0.8009393615396365,117,u00
0.07383612281922222,119,u00
0.09136652542372882,120,u00
0.11580497314336673,121,u00
0.14050677117690427,129,u00
0.05529735132433783,130,u00
0.0501106773005862,131,u00
0.03899289670117987,132,u00
0.09886205939494866,133,u00
0.03087827062784242,134,u00
0.035254179509395904,135,u00
0.0955800420948372,136,u00
0.09737809117092065,137,u00
0.30054945054945054,142,u00
0.2606274030687412,143,u00
0.07465771118574012,144,u00
0.06584719130548644,145,u00
0.012055683200432491,146,u00
0.04919621838689779,147,u00
0.14205196790217806,148,u00
0.1607266383951397,149,u00
0.0784527617671772,150,u00
0.6186738277215451,151,u00
0.03957753460174629,86,u51
0.0781173455929457,87,u51
0.08181503911501478,88,u51
0.11412844484585154,89,u51
0.04540849460968957,90,u51
0.055111100699284314,91,u51
0.08502034037021881,92,u51
0.007077400922314559,93,u51
0.058002453813190136,94,u51
0.12823519942970807,95,u51
0.1043145192283057,96,u51
0.09719206565340595,97,u51
0.059785825754722056,98,u51
0.027571186377754953,99,u51
0.12987218342337595,100,u51
0.06925956034278359,101,u51
0.0802905874921036,102,u51
0.10507909100220958,103,u51
0.042566820739549836,104,u51
0.10723411754339589,105,u51
0.05269270371878068,106,u51
0.0483053552052084,107,u51
0.05222289693665293,108,u51
0.03628856567836172,109,u51
0.04181525823091129,110,u51
0.058179648795165094,111,u51
0.047937878349295845,112,u51
0.06793719378110412,113,u51
0.0963326535550102,114,u51
0.16711190985039828,115,u51
0.03156903401446683,116,u51
0.04046086239367791,117,u51
0.04719033685947933,118,u51
0.03713817586018569,119,u51
0.019537319445243714,120,u51
0.045997455227045736,122,u51
0.11954058708516231,123,u51
0.41830065359477125,124,u51
0.016557566422795534,125,u51
0.015589076431335166,126,u51
0.014834400913650132,127,u51
0.027777777777777776,128,u51
0.06450964882544226,129,u51
0.11648952466240897,130,u51
0.16506684088853152,131,u51
0.26975861893364567,132,u51
0.03588792329454016,133,u51
0.04692790441890056,134,u51
0.059364018914580714,135,u51
0.07503171713828673,136,u51
0.05129489327602535,137,u51
0.14915449770788428,138,u51
0.04736200171478946,139,u51
0.16645694277273224,140,u51
0.06906784216750887,141,u51
0.0595445389053911,142,u51
0.07448314924950439,143,u51
0.05664440396680834,144,u51
0.11927793434381903,145,u51
0.0778118645462346,146,u51
0.08515701269118126,147,u51
0.015840294051867484,148,u51
0.056986079084464944,149,u51
0.11787994191621688,150,u51
0.0935574091032844,151,u51
0.03878119759297623,86,u12
0.02852656063665238,87,u12
0.047070996272305925,88,u12
0.02139094533029613,89,u12
0.018510168727307246,90,u12
0.07364368887932478,91,u12
0.04163531781666383,92,u12
0.041971655505373,93,u12
0.038882621404030565,94,u12
0.0669462370991638,95,u12
0.02317853513854942,96,u12
0.09616507075136849,97,u12
0.10593181400477854,98,u12
0.041686221749423776,99,u12
0.06397489053357616,100,u12
0.03800606283820155,101,u12
0.05677171036805388,102,u12
0.006607910160540583,103,u12
0.010641823470928305,104,u12
0.017946815089672233,105,u12
0.04125443345155871,106,u12
0.035270103484287475,107,u12
0.049433690670101144,108,u12
0.020005701950881766,109,u12
0.01878238341968912,110,u12
0.002256932615657151,111,u12
0.020452547313867937,112,u12
0.023210668467251856,113,u12
0.025878240605884065,114,u12
0.039328673497073606,115,u12
0.056662416321326105,116,u12
0.010975152952927955,117,u12
0.046008119079837616,118,u12
0.039870249833515926,119,u12
0.18074324324324326,120,u12
0.03013012651523359,121,u12
0.03315052795285258,122,u12
0.0455982373790593,123,u12
0.024928601673919117,124,u12
0.00969043486257515,125,u12
0.016821079667935605,126,u12
0.0665688062934671,127,u12
0.060553595301233866,128,u12
0.030255639097744362,129,u12
0.027127864217523955,130,u12
0.09132984827234476,131,u12
0.03576410269298918,132,u12
0.0638088408668279,133,u12
0.11227372967012772,134,u12
0.008185337675904873,135,u12
0.22321106733123688,136,u12
0.056162779350053676,137,u12
0.04337187964230579,138,u12
0.028227045195800278,139,u12
0.058657929862880716,140,u12
0.041979934119540346,141,u12
0.03851850338607369,142,u12
0.056524504800366866,143,u12
0.09952625038831936,144,u12
0.024570805314370614,145,u12
0.0543952111393064,146,u12
0.02315243767924112,147,u12
0.044634813257677534,148,u12
0.06399657356866807,149,u12
0.08137691552804409,150,u12
0.24958757884522076,151,u12
0.058959537572254334,86,u07
0.0758546184119145,87,u07
0.05868137235998098,88,u07
0.045403863606897445,89,u07
0.04396313601982601,90,u07
0.0634705934896066,91,u07
0.059923249766467214,92,u07
0.09585354154452913,93,u07
0.07116812255712075,94,u07
0.03781871110218832,95,u07
0.039183273640064895,98,u07
0.006131281558066843,99,u07
0.022588801926550273,100,u07
0.013311125182391323,101,u07
0.032458122513140446,102,u07
0.027083725896614536,103,u07
0.03942232630757221,104,u07
0.03867240161776979,105,u07
0.04125869579351148,106,u07
0.04803004186161044,107,u07
0.024945005966672897,108,u07
0.10119062634008526,109,u07
0.02124697780057147,110,u07
0.12726877929774816,111,u07
0.006681130121788867,112,u07
0.015235810534912209,113,u07
0.013832712164721697,114,u07
0.018593490432535532,115,u07
0.009301651345115425,116,u07
0.007625887184906748,117,u07
0.02182612318063042,118,u07
0.07273790239089924,119,u07
0.03107627236693809,120,u07
0.059883498027381674,121,u07
0.025115806840535566,122,u07
0.02365607328937946,123,u07
0.015582646779986914,124,u07
0.009256600626222022,125,u07
0.03789361579644235,126,u07
0.019356245231013595,127,u07
0.03042644315405029,128,u07
0.0,129,u07
0.0,130,u07
0.01542902922813415,131,u07
0.05276184808483012,132,u07
0.03716826752045536,133,u07
0.008052996584204533,134,u07
0.0,86,u52
0.039658165309120044,88,u52
0.07493295278399724,89,u52
0.04427058933758081,90,u52
0.04895938104448743,91,u52
0.43846870036694235,92,u52
1.1950633981403211,93,u52
1.4148887119084546,94,u52
0.042810216531474155,95,u52
0.054340871483728626,96,u52
0.029291876007204475,97,u52
0.057709885819635307,98,u52
0.04409463865566291,99,u52
0.03282402275027715,100,u52
0.04000772562977679,101,u52
0.035677265385820695,102,u52
0.02357152263177427,103,u52
0.029279670001349293,104,u52
0.022057685669051388,105,u52
0.038524702340221706,106,u52
0.020883592501089957,107,u52
0.02794256727710429,108,u52
0.03113904894942087,109,u52
0.01946787014966908,110,u52
0.02349449587929954,111,u52
0.04935619115825911,112,u52
0.03409641235062368,113,u52
0.05162154120797382,114,u52
0.07037431839612972,115,u52
0.0363218781898605,116,u52
0.02807273446481328,117,u52
0.04492277757509425,118,u52
0.04352890687266262,119,u52
0.059526995619286406,120,u52
0.05343292157426027,121,u52
0.0412739008646937,122,u52
0.06428417224371855,123,u52
0.03170271342526359,124,u52
0.037175171344845125,125,u52
0.054358930087336874,126,u52
0.04146924229538736,127,u52
0.05098469089051932,128,u52
0.08168299286939511,129,u52
0.03630258041710852,130,u52
0.0359316327851871,131,u52
0.022925263640531865,132,u52
0.04399251704785469,133,u52
0.052793093984681023,134,u52
0.03925873313101311,135,u52
0.053333845543134466,136,u52
0.1199872591176939,137,u52
0.028968323906878375,138,u52
0.03964730003396184,139,u52
0.059737889137658116,140,u52
0.057216916780354704,141,u52
0.2573983423263058,142,u52
2.0,143,u52
2.0,144,u52
2.0,145,u52
2.0,146,u52
0.10379169044037553,147,u52
0.04276633142585275,148,u52
0.0623718352181593,149,u52
0.02823901643019968,150,u52
0.05429943609529719,151,u52
0.03290411392790576,86,u22
0.05554282221712889,87,u22
0.03371353961371699,88,u22
0.0380932556203164,89,u22
0.03214005748628168,90,u22
0.017520942780065312,91,u22
0.06327385779940524,92,u22
0.025121695648137096,93,u22
0.06204863857912063,94,u22
0.0587850994056159,95,u22
0.04086559509662893,96,u22
0.08784148315268037,97,u22
0.03482966514127987,98,u22
0.06832596336070752,99,u22
0.023450649383274298,100,u22
0.07246878049383021,101,u22
0.03558020684476954,102,u22
0.09743145669642289,103,u22
0.05282531084574665,104,u22
0.04008540363088847,105,u22
0.053105487198989165,106,u22
0.037630230468465406,107,u22
0.06117314450972001,108,u22
0.02666171457374418,109,u22
0.014762428753353693,110,u22
0.04792092370565499,111,u22
0.018360360140839922,112,u22
0.03597927360303598,113,u22
0.022713083435307046,114,u22
0.024495407111166656,115,u22
0.007684125295695937,117,u22
0.24466012141197632,118,u22
0.09154929577464789,119,u22
0.0051818074144261515,123,u22
0.0,124,u22
0.07899308027451092,125,u22
0.002833273969497782,126,u22
0.036521902411545376,127,u22
0.005150147611554018,128,u22
0.02000280151281692,129,u22
0.06515608558400561,130,u22
0.025550366911274183,131,u22
0.06823616723014761,132,u22
0.011107366893047851,133,u22
0.03522074867303199,134,u22
0.032552970810490446,135,u22
0.08972366267314068,136,u22
0.033688392109516484,137,u22
0.022563272669390354,138,u22
0.195682520689999,139,u22
0.01154088372706103,140,u22
0.017543859649122806,141,u22
0.05653196789371713,142,u22
0.07042178252214458,143,u22
0.02022357314438316,144,u22
0.009957679860592481,145,u22
0.04898136107498916,146,u22
0.044468601476387905,147,u22
0.004989868287740628,148,u22
0.0,149,u22
0.023055493291491883,150,u22
0.015830527957960423,151,u22
0.0,86,u43
0.0935672514619883,91,u43
0.08276151265629765,92,u43
0.05806451612903226,93,u43
0.1258411168022497,94,u43
0.1686638319804149,95,u43
0.496,97,u43
0.09251010758582882,98,u43
0.06784785632218661,99,u43
0.04906438184537041,100,u43
0.254759085526915,101,u43
0.08075657894736842,102,u43
0.08211697286364403,103,u43
0.03335768974171617,104,u43
0.06018832215705974,105,u43
0.08809985073204815,106,u43
0.06993795826283136,107,u43
0.12686399400524542,108,u43
0.4130161334427126,109,u43
0.059634355875596054,110,u43
0.047344751964022984,111,u43
0.0312156796485596,112,u43
0.03703315148971884,113,u43
0.11122836639932461,114,u43
0.12317473444809139,115,u43
0.07189182421434831,116,u43
0.10015844410309752,117,u43
0.2640073966450931,118,u43
0.03575289863177124,119,u43
0.09141344447886451,120,u43
0.03284258210645526,121,u43
0.020236430086179667,122,u43
0.03320671966166738,123,u43
0.01191330110712615,124,u43
0.01236555872880841,125,u43
0.014989382520714493,126,u43
0.015945116954271935,127,u43
0.0064146102180967475,128,u43
0.0,129,u43
0.05895689449869016,130,u43
0.04136163982430454,131,u43
0.0,132,u43
0.017337975238051324,133,u43
0.005337632658172369,134,u43
0.025027558894377987,135,u43
0.0042763313329868165,136,u43
0.014108144962500655,138,u43
0.007143176034644404,139,u43
0.03147425987031867,140,u43
0.01880761569463103,141,u43
0.0,142,u43
0.011413225914736489,143,u43
0.025142395647368868,144,u43
0.04105877999788561,145,u43
0.12458535563392577,146,u43
0.03998574483250178,147,u43
0.025292428879872826,148,u43
0.024629584649016274,149,u43
0.0,86,u42
0.0,90,u42
0.004094488188976378,91,u42
0.03336212341923092,92,u42
0.02765332177096883,93,u42
0.06819287153477385,94,u42
0.05941321291094819,95,u42
0.12922347362181388,96,u42
0.0016915978071224238,97,u42
0.023077721821296922,98,u42
0.01944469648852191,99,u42
0.009013785790031814,100,u42
0.01833185802804032,101,u42
0.012306262003498599,102,u42
0.024330470231993685,103,u42
0.01724718155813562,104,u42
0.003952243721696171,105,u42
0.054461449610164595,106,u42
0.12779948537119984,107,u42
0.025825124877456702,108,u42
0.06883822573976729,109,u42
0.006429192006950478,111,u42
0.035741329698621836,112,u42
0.026031036381896525,113,u42
0.01101769557210345,114,u42
0.014726027397260274,116,u42
0.0036836181315870256,117,u42
0.006037227367002656,118,u42
0.08302071840137305,119,u42
0.010648794802465496,120,u42
0.009822549640543573,121,u42
0.039341563786008234,122,u42
0.09145662847790507,123,u42
0.0,124,u42
0.010120947421468168,125,u42
0.04031336317744547,126,u42
0.027493310004116922,127,u42
0.010643061343987875,128,u42
0.05847397195150939,130,u42
0.0014781217729361977,131,u42
0.05271585170587511,133,u42
0.03864021292039681,134,u42
0.037930883447943584,135,u42
0.0,138,u42
2.0118430494175714e-05,139,u42
0.07157164492647418,141,u42
0.0,86,u41
0.04943808640065986,87,u41
0.06516215100212813,88,u41
0.004398209112457203,89,u41
0.015788242095555342,90,u41
0.02608922893770235,91,u41
0.007544446631240569,92,u41
0.04747469128935365,93,u41
0.01728738832811231,94,u41
0.011662963015385486,95,u41
0.01012605097128766,96,u41
0.005714285714285714,97,u41
0.0,98,u41
0.01684707188454066,99,u41
0.04504752920687904,100,u41
0.009536930526203151,101,u41
0.027729423924277866,102,u41
0.013853854382651647,103,u41
0.002723240916046373,104,u41
0.011169835994115404,105,u41
0.018340568752743768,106,u41
0.01592662902788393,109,u41
0.03936762034514078,110,u41
0.019076426698931236,111,u41
0.018274227628347895,112,u41
0.019659886628876293,113,u41
0.017528061976991506,114,u41
0.032970438960133276,115,u41
0.01260585437531418,116,u41
0.022570129084838447,117,u41
0.04002618189003606,118,u41
0.02650929631181289,119,u41
0.02242950419746,120,u41
0.02091633466135458,121,u41
0.0,127,u41
0.021682946548090814,128,u41
0.0,129,u41
0.0782581255916693,130,u41
0.05889686437476389,131,u41
0.013734718239321634,132,u41
0.02507613459110154,133,u41
0.0,134,u41
0.0,135,u41
0.0,136,u41
0.02079115402585267,140,u41
0.020939194043498137,141,u41
0.008346343220847844,142,u41
0.11604153662826988,144,u41
0.06615688633044076,145,u41
0.008766357514928217,146,u41
0.004362613294396267,147,u41
0.009939037407785184,148,u41
0.03779936930026421,149,u41
0.03463915870594846,86,u02
0.029591313038545692,87,u02
0.032502980485662296,88,u02
0.06458117533319523,89,u02
0.07333362433977912,90,u02
0.027705237880834458,91,u02
0.04187572365881899,92,u02
0.03504203556283015,93,u02
0.04508489085461549,94,u02
0.046557265591198466,95,u02
0.08860271208569478,96,u02
0.02735009238004591,97,u02
0.02161451941263951,98,u02
0.04562749500998004,99,u02
0.033526279903091497,100,u02
0.029549931807849674,101,u02
0.09886302937809996,102,u02
0.025180107714905225,103,u02
0.030305424947647083,104,u02
0.019736028896732635,105,u02
0.03794147607552014,106,u02
0.0357563723828434,107,u02
0.026351136159076118,108,u02
0.028724143924908744,109,u02
0.0588540006375518,110,u02
0.02620727216141916,111,u02
0.027447578513628907,112,u02
0.03687763713080169,113,u02
0.024234463508743125,114,u02
0.027665020133352897,115,u02
0.04342010642887962,116,u02
0.08230446725459015,117,u02
0.07871889140271493,118,u02
0.04282088913349232,119,u02
0.023493040612317162,120,u02
0.036740193114884356,121,u02
0.031334354709272635,122,u02
0.041454992497242965,123,u02
0.07483888474323316,124,u02
0.027440791072396584,125,u02
0.032166823803449617,126,u02
0.06966329914869553,127,u02
0.02991409060870842,128,u02
0.037640240943218474,129,u02
0.08535232828779855,130,u02
0.04080976347059864,131,u02
0.04103450760031698,132,u02
0.03165098374679213,133,u02
0.03907769367453444,134,u02
0.0450369523498428,135,u02
0.09010166156536947,136,u02
0.06866914761651603,137,u02
0.04033799739754856,138,u02
0.031149857964484124,139,u02
0.04205122117695937,140,u02
0.039459427801692586,141,u02
0.030966275314306308,142,u02
0.03811461415888914,143,u02
0.06023422869441261,144,u02
0.012732657119558219,145,u02
0.02943356125117105,146,u02
0.020781189662323545,147,u02
0.04501563572572649,148,u02
0.029767890904702523,149,u02
0.0530210524767187,150,u02
0.04454041237986367,151,u02
0.018585661619085342,86,u16
0.03105170162095721,87,u16
0.017873100983020553,88,u16
0.030180994787471695,89,u16
0.019270141439399858,90,u16
0.028401963669025754,91,u16
0.019719302546502008,92,u16
0.04383687888795024,93,u16
0.031765373572811645,94,u16
0.06531499259683814,95,u16
0.01213199875904185,96,u16
0.011697570383016392,97,u16
0.01806234028127879,98,u16
0.033492081929763426,99,u16
0.030374673159122578,100,u16
0.052017645944409864,101,u16
0.04713468953596596,102,u16
0.008809316565116907,103,u16
0.008461993109313958,104,u16
0.008854624377513248,105,u16
0.04912581469931868,106,u16
0.03153357220323161,107,u16
0.0739945894479121,108,u16
0.02224249228178501,109,u16
0.002555143380485477,110,u16
0.019189073585156122,111,u16
0.01756357016895159,112,u16
0.04246287641247116,113,u16
0.025362027353177795,114,u16
0.0034551542352354494,115,u16
0.013899019369478889,116,u16
0.0050224238768391515,117,u16
0.020021318401890403,118,u16
0.04184967746611582,119,u16
0.08738621586475943,120,u16
0.049207822448015894,121,u16
0.016740708635821867,122,u16
0.023643595863166268,123,u16
0.0017566725222417409,124,u16
